Benchmark,Strategy,Preprocessing,Sampling time,Approx Coverage time,Approx n combinations,Approx coverage
cerfpda.cnf,5,-,2011.727563333512,410.3202561378478,1237505035961.0,0.8474385119050141
cma230.cnf,3,approx,1165.6025728225718,445.6583744049074,1008758535603.0,0.8996692329836016
cma230.cnf,4,-,1130.452190732958,440.21402630806006,877308043807.8,0.7824340781325826
cma230.cnf,5,-,691.9164029598238,440.98104867935206,982626884379.0,0.8763635143368316
cma28x.cnf,3,approx,1005.0665537357306,445.5729022026062,994742101561.6,0.9062614576715691
cma28x.cnf,4,-,1030.9550384521501,446.16692681312577,858962156590.2,0.7825589113943254
cma28x.cnf,5,-,595.7846120357516,445.4653878211976,954470624043.0,0.8695720606295614
cme555.cnf,3,approx,1582.6661015033737,465.86471729278566,1207221879120.8,0.8937305155762474
cme555.cnf,4,-,1562.396404218676,465.5661713600158,1048893910985.2,0.7765171523666415
cme555.cnf,5,-,1099.24302663803,461.53020391464224,1154428242129.0,0.8546463296251202
cq7708.cnf,3,approx,2323.074860572816,445.7676166057584,1111988460402.8,0.9160724952543458
cq7708.cnf,4,-,2357.7491862773904,446.1051556110382,957869310066.4,0.7891068659851318
cq7708.cnf,5,-,1749.537523508072,441.1065942287444,1051470884153.0,0.8662172233194034
cq7750.cnf,3,approx,983.4466515064245,494.74394302368165,1198298703245.2,0.9132591108549175
cq7750.cnf,4,-,969.8315279006956,498.7464719295502,1018625838362.0,0.776325072302085
cq7750.cnf,5,-,555.8286452293396,496.7013972282408,1168740288744.8,0.8907317633147667
csb281.cnf,3,approx,3153.305609464644,317.9239555358888,1117293411527.4,0.8928018675457826
csb281.cnf,4,-,2853.53008852005,321.9998019695282,962707687582.0,0.769276192364635
csb281.cnf,5,-,2265.242311763762,322.0439881324768,1068045245482.0,0.8534488612853858
dreamcast.cnf,3,approx,1892.4350341796883,386.03186607360834,1171230295775.6,0.915863320343728
dreamcast.cnf,4,-,1896.2778087616,386.86300816535964,1003755825820.8,0.7849038287058885
dreamcast.cnf,5,-,1402.627457952502,384.89713110923765,1143725280576.2,0.8943553089496534
e7t.cnf,3,approx,3070.492824029924,333.7859444141388,1183445731182.2,0.8688764093672086
e7t.cnf,4,-,3046.8098818778976,330.6810671329498,1074383481730.8,0.7888037763735677
e7t.cnf,5,-,2378.87213792801,333.6008518695832,1180716768453.2,0.8668728267146252
ea2468.cnf,3,approx,2440.284365415574,513.0831710338593,1641942242960.0,0.9045713558612366
ea2468.cnf,4,-,2450.941716623308,516.0756714344021,1397320476161.4,0.7698054442008644
ea2468.cnf,5,-,1784.4510931968682,515.0464952468872,1583627980047.0,0.872445127246662
eb40.cnf,3,approx,2879.7368189811705,451.29513459205646,1106696794094.8,0.9025321432531219
eb40.cnf,4,-,2769.4386286258705,454.6382991313934,976549800327.4,0.7963948111043309
eb40.cnf,5,-,2140.6303801536537,451.04905223846464,1074385933778.8,0.8761820262500238
eb40a.cnf,3,approx,1400.011617088316,452.3319052696228,1122730575797.6,0.9148069382776374
eb40a.cnf,4,-,1370.672777080538,454.26663722991964,1003462558537.6,0.8176267135148496
eb40a.cnf,5,-,936.7348772048952,448.2170435905456,1077109148384.0,0.877634352768917
eb42.cnf,3,approx,1268.312020206454,419.1673830509186,1099615365807.8,0.9174437747555311
eb42.cnf,4,-,1316.865545368196,420.5636719703672,975247484814.8,0.8136797298499345
eb42.cnf,5,-,816.4388219356539,419.85223546028135,1056640463723.6,0.8815884587842833
eb55.cnf,3,approx,1366.887302303314,490.84247932434084,1229164530251.2,0.9180021450998981
eb55.cnf,4,-,1394.9919277191161,499.19299755096415,1075652394505.2,0.8033515296246089
eb55.cnf,5,-,891.5959388732912,494.000987672806,1170406352876.6,0.8741185708960282
ebsa285.cnf,3,approx,1466.425111627576,379.0979797840118,1181107662001.6,0.9090844865069407
ebsa285.cnf,4,-,1472.1502103328698,380.06277971267707,1009947381381.2,0.7773444590529752
ebsa285.cnf,5,-,1028.064611816405,385.0759922027588,1110948421112.8,0.8550837552196479
ec555.cnf,3,approx,2175.654898118974,482.60206537246694,1179516894619.4,0.8735671658842101
ec555.cnf,4,-,2212.96604475975,482.749573802948,1046740612559.8,0.7752311429373965
ec555.cnf,5,-,1596.379295301438,488.40708985328655,1163506489117.4,0.8617096294446391
ecos-icse11.cnf,3,approx,1761.64497385025,370.33662643432615,1175926555490.0,0.9156914274395138
ecos-icse11.cnf,4,-,1770.6537350654598,370.5687483310698,999680921486.8,0.7784493391246328
ecos-icse11.cnf,5,-,1241.5111849308018,371.01221489906294,1135120230933.0,0.8839156320824735
edb7xxx.cnf,3,approx,2860.125463867188,385.7718401908874,1117298954483.2,0.8897526625946781
edb7xxx.cnf,4,-,2962.608386468888,383.5595338344574,972112270688.8,0.7741343332648073
edb7xxx.cnf,5,-,2309.628318452834,388.58196234703064,1072684484593.8,0.8542242633107954
edosk2674.cnf,3,approx,1236.0635326862339,436.706467247009,975490383566.0,0.9096332571067114
edosk2674.cnf,4,-,1279.6078151226059,437.97708921432496,845663311693.4,0.7885710465122895
edosk2674.cnf,5,-,785.6350380420687,438.46483154296885,931490110959.6,0.8686035227712164
embtoolkit.cnf,3,approx,-1.0,-1.0,-1.0,-1.0
embtoolkit.cnf,4,-,519.9572258949281,589.3990673542022,10207414704409.0,0.9233096098172187
embtoolkit.cnf,5,-,33.097938442230245,590.2024154663088,10356350787329.4,0.9367815927424881
excalibur_arm9.cnf,3,approx,975.120894908905,416.8136314868928,1096678806415.8,0.9172534616231639
excalibur_arm9.cnf,4,-,988.2248700618751,417.3834152698516,943119266341.6,0.7888174793881636
excalibur_arm9.cnf,5,-,581.5698591709138,420.481245994568,1040537455884.0,0.8702972810037959
fads.cnf,3,approx,942.6146395206451,441.370122385025,952236345767.2,0.9182906602975344
fads.cnf,4,-,967.5986227512358,438.7811382293702,822296357562.8,0.7929828224926915
fads.cnf,5,-,571.768359518051,445.0230955123904,906006623528.8,0.8737089528796463
financial.cnf,3,approx,335.293050432205,558.248172235489,70022693895.2,0.8222375484317002
financial.cnf,4,-,351.99160132408144,561.4670714855195,49073573527.4,0.5762436796610897
financial.cnf,5,-,6.662132549285888,559.5192487239839,52950668995.0,0.6217702553322038
flexanet.cnf,3,approx,2695.192966985704,333.63772444725043,1227871464594.0,0.908295801193457
flexanet.cnf,4,-,2555.5785697937,334.77301106452944,1055050684966.6,0.7804547420753917
flexanet.cnf,5,-,2004.1648229599,332.16665062904383,1153179648785.4,0.8530438756957839
frv400.cnf,3,approx,3221.20263290405,470.9777113914488,1137732193755.4,0.9087441474367027
frv400.cnf,4,-,3162.3372470855716,471.4911004066465,979639267142.2,0.7824701239016246
frv400.cnf,5,-,2599.90748372078,473.03879575729377,1106166416090.8,0.8835315219441341
gps4020.cnf,3,approx,1179.895785474778,357.057761955261,1007513440037.2,0.9015806014269927
gps4020.cnf,4,-,1152.01936311722,357.461953496933,875449604493.4,0.7834023344731161
gps4020.cnf,5,-,741.8623281478882,357.57180013656625,984032721234.8,0.8805687124153442
grg.cnf,3,approx,3746.495716333392,386.539995622635,1149595984402.0,0.9174333264446325
grg.cnf,4,-,3842.789905309678,383.8051503181458,982578102626.2,0.7841449599816832
grg.cnf,5,-,3021.8876699447637,383.7630479812622,1100286450944.4,0.8780819282845466
h8300h_sim.cnf,3,approx,675.7009543418886,439.3218000411986,926814953335.2,0.9221834279190846
h8300h_sim.cnf,4,-,705.961786365509,446.71155714988726,797685958270.6,0.7936997226401606
h8300h_sim.cnf,5,-,316.08040642738337,439.491306400299,885147819792.2,0.8807245154317833
h8max.cnf,3,approx,1155.9097392559058,426.83072538375865,980664650880.8,0.891039148773362
h8max.cnf,4,-,1143.694810676574,431.14211792945855,872648155940.0,0.7928945632424298
h8max.cnf,5,-,729.4899107933046,427.732637691498,954701591101.4,0.8674489207941946
h8s_sim.cnf,3,approx,911.6469736099247,458.7066718101502,941995310126.8,0.9340447138706389
h8s_sim.cnf,4,-,881.576293897629,458.3703500270846,837395195351.4,0.8303274413684296
h8s_sim.cnf,5,-,494.573275232315,458.6870309829712,886874270475.6,0.8793889049130265
hs7729pci.cnf,3,approx,4064.5965809822083,490.4972643375396,1329513937078.8,0.8901555304582238
hs7729pci.cnf,4,-,3943.7365576267257,491.9751634120942,1139636564557.8,0.7630260671674405
hs7729pci.cnf,5,-,3129.355797576904,492.10108346939097,1271802875062.4,0.8515159798752568
innovator.cnf,3,approx,1748.897712469104,457.22654919624335,1189300113573.0,0.9041812602149287
innovator.cnf,4,-,1861.1557389736201,454.989872789383,1021873237746.4,0.7768927467009243
innovator.cnf,5,-,1285.132613277436,458.92477955818174,1131466061726.6,0.8602121515895943
integrator_arm7.cnf,3,approx,1539.931988573076,465.014596557617,1189443356590.6,0.8980587346730718
integrator_arm7.cnf,4,-,1548.0685447692863,465.8783795833586,1024546903032.8,0.7735578918093411
integrator_arm7.cnf,5,-,1063.307969284058,464.0747149944306,1145886779805.8,0.865172457224627
integrator_arm9.cnf,3,approx,875.3447296142579,340.7346128463746,1233916544436.2,0.9066464165877367
integrator_arm9.cnf,4,-,877.5979850769045,335.47407212257383,1061775715917.2,0.7801622827709662
integrator_arm9.cnf,5,-,484.81945447921737,335.2445979595186,1179280311426.2,0.8665012827067391
ipaq.cnf,3,approx,2181.557234239578,386.65921177864084,1155117234364.8,0.9040224846145686
ipaq.cnf,4,-,2148.819988918304,390.2229052543638,996441174238.8,0.7798387897856724
ipaq.cnf,5,-,1621.9540755271921,389.8385027885438,1110563496758.6,0.8691536597270488
iq80310.cnf,3,approx,3735.9599639892563,459.1885899543764,1205841394820.2,0.9053021462328644
iq80310.cnf,4,-,3596.388427352906,461.71403284072875,1042759230469.8,0.7828659502016843
iq80310.cnf,5,-,3012.163490390778,462.18243083953877,1160790269516.6,0.8714793892743208
iq80321.cnf,3,approx,2454.189893960954,456.463298845291,1203241085438.6,0.9106912519900853
iq80321.cnf,4,-,2436.31209259033,457.1114515304568,1035240718127.4,0.7835376277555359
iq80321.cnf,5,-,1836.4600162506122,457.64567975997943,1159823583762.4,0.8778300578052413
ixdp425.cnf,3,approx,3349.3623501777643,452.7825387001038,1165815572053.0,0.9123952605808544
ixdp425.cnf,4,-,3453.427622222902,455.0694333076476,1015427650991.6,0.7946980624010458
ixdp425.cnf,5,-,2762.6069181919097,454.7125700473786,1119336068781.8,0.8760192852418776
jmr3904.cnf,3,approx,1939.971063566208,456.52250957489025,976310646362.2,0.9085787107614749
jmr3904.cnf,4,-,2027.9127198219298,457.63092336654654,845298948530.2,0.7866560010641044
jmr3904.cnf,5,-,1401.076351308824,458.1314960002898,941671498763.0,0.8763426676692212
jtst.cnf,3,approx,1701.21837143898,475.69041023254397,1126227611287.2,0.9200712267956452
jtst.cnf,4,-,1723.776810741426,480.3698694229126,979352120713.0,0.8000813495768071
jtst.cnf,5,-,1200.673055791854,480.7653257369996,1083516677197.6,0.8851785451284885
linux.cnf,3,approx,1418.8263490200038,427.24821281433105,1079914568934.8,0.9112107059616061
linux.cnf,4,-,1375.0136182785059,433.327124595642,932679582586.0,0.7869767158734163
linux.cnf,5,-,910.9525004863739,428.0221682071686,1027572024176.4,0.8670450945946122
lpcmt.cnf,3,approx,2028.077952289582,480.58655109405515,1149699901571.0,0.9139918671500352
lpcmt.cnf,4,-,1970.1732956886299,484.29146966934206,986475743974.2,0.7842314380484608
lpcmt.cnf,5,-,1454.418017196656,484.25299611091594,1089612438639.0,0.8662233561129522
m5272c3.cnf,3,approx,3039.7759197711944,517.5417260169984,1474277644689.4,0.909290100496805
m5272c3.cnf,4,-,3048.329455089572,517.2512697219851,1322168449022.8,0.8154737245160716
m5272c3.cnf,5,-,2308.8736214160917,517.5665909767151,1449762423677.2,0.8941698496687589
mac7100evb.cnf,3,approx,2108.4568712234523,357.570185136795,1112460487152.2,0.9246403971910542
mac7100evb.cnf,4,-,2109.361818122862,358.63935213089,978774789018.8,0.8135252623629723
mac7100evb.cnf,5,-,1565.7672005653378,359.70596375465374,1060133016162.4,0.8811475323937877
mace1.cnf,3,approx,2224.408136177064,376.5558065414426,1084641698822.6,0.9041407916605688
mace1.cnf,4,-,2119.461997032166,376.8149504661562,969852273211.6,0.808454075707408
mace1.cnf,5,-,1571.5847506999978,378.034074115753,1054842059855.8,0.8793002667241874
malta_mips32_4kc.cnf,3,approx,2025.97671098709,363.62527451515217,1110798741947.4,0.91529479692996
malta_mips32_4kc.cnf,4,-,2104.228663158416,364.538545560837,946952075620.0,0.780285640436974
malta_mips32_4kc.cnf,5,-,1491.754665517808,368.6020566463468,1040856189147.4,0.8576623453936847
malta_mips64_5kc.cnf,3,approx,1725.3707161426519,429.9694808483124,1078861503225.8,0.8866252573022525
malta_mips64_5kc.cnf,4,-,1667.9976455688497,430.1800991535189,937798172467.8,0.7706972057819564
malta_mips64_5kc.cnf,5,-,1151.0750898838062,436.8556055545806,1044058544705.4,0.8580236416539359
mb93091.cnf,3,approx,1426.146323871612,394.64040212631215,1169431667283.0,0.8986123029792698
mb93091.cnf,4,-,1472.264307451248,394.9056371688842,1035771094980.0,0.7959051178952696
mb93091.cnf,5,-,993.9094475746158,398.93724827766425,1177390376331.2,0.9047279179969147
mb93093.cnf,3,approx,1655.864089155196,360.42727146148684,1115523357273.0,0.9167545423685797
mb93093.cnf,4,-,1668.555323934556,361.98519449234,950959875215.0,0.7815136989554361
mb93093.cnf,5,-,1174.9653944969161,366.4429871082306,1086181584227.4,0.8926410143592157
mbx.cnf,3,approx,1931.5143959045422,486.77185525894186,1341724568647.0,0.8893796296776987
mbx.cnf,4,-,1971.9272876739499,487.7757481575014,1196516875149.6,0.7931268161816318
mbx.cnf,5,-,1384.0590073108663,494.28779935836803,1281014957371.2,0.8491374720426219
mcb2100.cnf,3,approx,2021.1211242675804,323.8859564781188,1144789498841.2,0.9089243848708863
mcb2100.cnf,4,-,2021.4754260063182,328.2712487220764,983744702901.6,0.7810602297277554
mcb2100.cnf,5,-,1468.504907798768,328.48016142845137,1088527317144.4,0.8642541036165406
moab.cnf,3,approx,1824.0948001384738,484.974238920212,1305730427367.8,0.9177782817886404
moab.cnf,4,-,1894.9972416400901,482.67092452049235,1093773141111.6,0.7687966926983506
moab.cnf,5,-,1330.1826006889341,484.3790774822236,1239600591142.2,0.8712966143678662
mpc50.cnf,3,approx,1145.473383188246,369.0940935134888,1031825514168.2,0.9184825753013793
mpc50.cnf,4,-,1189.5479354381562,370.3368072986602,897989472386.8,0.7993480214106279
mpc50.cnf,5,-,722.290718984604,370.7353122234344,989085739478.0,0.8804376367083444
nano.cnf,3,approx,1733.727621364592,439.95138521194457,1263883590073.0,0.919596343063313
nano.cnf,4,-,1798.7553261756918,444.2063096523284,1060956750309.4,0.7719476345732983
nano.cnf,5,-,1228.138259649276,445.59431371688845,1170120604696.4,0.8513747923253685
npwr.cnf,3,approx,2432.2226288795455,441.3684882640838,1208764720626.4,0.9078627997726922
npwr.cnf,4,-,2337.9488203048704,442.20526556968696,1041801993769.4,0.7824626734490777
npwr.cnf,5,-,1775.5221676826477,443.72770910263046,1184022028852.0,0.8892793905741024
ocelot.cnf,3,approx,2620.6457453250882,455.1490241527558,1183936655694.0,0.8771892874801711
ocelot.cnf,4,-,2750.933262443542,455.3697190761566,1061499119781.2,0.7864742189233822
ocelot.cnf,5,-,1960.8698085784902,456.24982695579547,1171456584519.0,0.8679426908070724
olpce2294.cnf,3,approx,2503.10958967209,487.1570604801176,1272550997543.6,0.9057359353166227
olpce2294.cnf,4,-,2476.44998626709,488.4510101795198,1092166857856.2,0.7773478410151574
olpce2294.cnf,5,-,1856.3596502780917,535.6282161712646,1186803746903.4,0.8447054804198482
olpch2294.cnf,3,approx,1158.4302919864658,333.258541345596,1219483323514.4,0.9282650989424368
olpch2294.cnf,4,-,1134.809664916994,336.77231926918023,1022865969611.0,0.7786008731546177
olpch2294.cnf,5,-,710.8721638679506,333.3410250663758,1134510176903.2,0.8635839304298736
olpcl2294.cnf,3,approx,2032.797696399688,453.9773377418518,1261238840325.4,0.9059932155625854
olpcl2294.cnf,4,-,2021.4502794742561,454.892901277542,1077607708403.6,0.7740843697770354
olpcl2294.cnf,5,-,1492.230066728592,455.17296409606945,1191688303087.8,0.8560325634947018
p2106.cnf,3,approx,2020.866642856598,447.9909920215606,1148897458785.0,0.9110209785311426
p2106.cnf,4,-,1983.170914411546,447.95995998382534,989421073745.4,0.7845637988755871
p2106.cnf,5,-,1527.095294904708,448.605346393585,1080215651242.0,0.8565595755254447
pati.cnf,3,approx,2968.035770273208,330.54192528724656,1160924638769.8,0.9151039555764999
pati.cnf,4,-,3109.7804779529583,324.43678598403915,986797759258.8,0.7778476764940254
pati.cnf,5,-,2330.007773971556,328.7061932563782,1082259864602.2,0.8530961011462719
pc_i82544.cnf,3,approx,2133.1311588764174,464.6380188465117,1194691987641.8,0.8869219751319607
pc_i82544.cnf,4,-,2035.7830675125101,464.780859375,1046544080523.2,0.7769391211809131
pc_i82544.cnf,5,-,1438.410772085192,469.5198157787324,1155701484506.8,0.857975992058831
pc_i82559.cnf,3,approx,2172.8525876045237,471.1947926521301,1190751983884.0,0.8868246328343348
pc_i82559.cnf,4,-,2138.734866189958,471.84254641532897,1054141650493.0,0.7850826996773695
pc_i82559.cnf,5,-,1536.1640441417699,471.19739198684675,1150471682625.2,0.8568254694000021
pc_rltk8139.cnf,3,approx,2901.428093147276,451.2054627895356,1225604808585.2,0.9012502374991549
pc_rltk8139.cnf,4,-,2954.384772348404,451.79181203842165,1063059898144.4,0.7817226066405929
pc_rltk8139.cnf,5,-,2186.501075601576,495.8947609424592,1163035004350.4,0.8552394430474051
pc_usb_d12.cnf,3,approx,2867.118334960936,398.9307760715486,1285612355680.4,0.9046617370984059
pc_usb_d12.cnf,4,-,2802.930366134644,398.9632697582244,1107815546335.6,0.7795493969114652
pc_usb_d12.cnf,5,-,2117.8569836139663,398.4938016414644,1250082257453.8,0.8796598613471873
pc_vmWare.cnf,3,approx,4195.472993421555,460.568575525284,1222136280103.4,0.9216219489205525
pc_vmWare.cnf,4,-,4187.912982082366,461.8952365398403,1047378730291.8,0.7898359965124294
pc_vmWare.cnf,5,-,3237.9200225830077,459.7896442890168,1167103058983.8,0.8801209924974843
phycore.cnf,3,approx,1368.0714374065399,469.70359616279603,1214602993714.8,0.8840853358672414
phycore.cnf,4,-,1373.782555580138,470.78792557716406,1071702426521.0,0.7800708582174236
phycore.cnf,5,-,895.6731564044952,469.11825051307676,1165648283154.6,0.8484521767594015
phycore229x.cnf,3,approx,4416.788477039337,515.2904955863953,1493172781912.6,0.8746072450293075
phycore229x.cnf,4,-,4554.863885593412,518.2973526000976,1363077987404.8,0.7984058494537882
phycore229x.cnf,5,-,3631.710397291184,518.1741863727569,1465140527521.6,0.858187703311256
picasso.cnf,3,approx,2755.323542833326,473.91642055511477,1155489138746.4,0.9146902844347802
picasso.cnf,4,-,2754.840763521196,472.9548748016356,1017592866414.6,0.8055309887459327
picasso.cnf,5,-,2101.9013945102697,467.639584207535,1114286594255.2,0.8820741689938512
pid.cnf,3,approx,2891.4977797985084,445.14496569633485,1075400738374.4,0.9165362474547999
pid.cnf,4,-,2899.6718122005464,438.42880992889405,912646046704.2,0.777824631369658
pid.cnf,5,-,2242.594553613662,441.0724166870118,1020887041458.6,0.8700756328920631
prpmc1100.cnf,3,approx,1430.079032468794,439.02670531272906,1067247767450.0,0.9237471547715199
prpmc1100.cnf,4,-,1397.53501839638,439.17155904769896,935236860823.8,0.8094862463733454
prpmc1100.cnf,5,-,933.0289294719696,441.66972584724425,1031653982568.8,0.8929392594407869
psim.cnf,3,approx,1846.58908958435,463.021673631668,941980334805.6,0.929083982682872
psim.cnf,4,-,1820.200761175156,466.8974105358126,801257151844.6,0.790287395906781
psim.cnf,5,-,1351.3697516441339,466.5162685394289,888630719433.0,0.8764647598673513
rattler.cnf,3,approx,4278.660309314729,504.7816470623017,1444946245789.2,0.8926773186131796
rattler.cnf,4,-,4390.973193836211,506.7786221504213,1235342408694.6,0.7631855871291156
rattler.cnf,5,-,3502.76870532036,505.57511653900167,1388162509861.4,0.8575967380887588
ref4955.cnf,3,approx,5359.380528020859,436.0687343597412,1037920258360.2,0.9044571389582072
ref4955.cnf,4,-,5321.022925901414,437.1042127609252,899102948529.0,0.7834899395259848
ref4955.cnf,5,-,4293.89585671425,437.43612456321716,999492051744.8,0.8709703026326778
refidt334.cnf,3,approx,2553.6138876914997,456.3296792984006,1184607346932.2,0.8539098794530251
refidt334.cnf,4,-,2573.4453029155716,459.1808826446534,1098926325191.4,0.7921477511532362
refidt334.cnf,5,-,1917.2693473339077,455.4259431362154,1204845269105.2,0.8684981408949952
sa1100mm.cnf,3,approx,980.0202753067008,458.88870372772215,1066418085056.2,0.9247478925428757
