Benchmark,Strategy,Preprocessing,Sampling time,Approx Coverage time,Approx n combinations,Approx coverage
busybox_1_28_0.cnf,3,approx,69.04420042037964,207.6535542964936,1281451565.8,0.9907478281491962
busybox_1_28_0.cnf,4,-,69.05981006622316,208.64391894340503,1281944084.2,0.9911286162711562
busybox_1_28_0.cnf,5,-,19.34783821105956,208.336634874344,1284921583.8,0.9934306551002032
calm16_ceb.cnf,3,approx,1753.1507445335403,287.95752258300774,1690299419.0,0.9169483179389685
calm16_ceb.cnf,4,-,1858.0920385837558,288.3718814373016,1514093220.2,0.8213605328495863
calm16_ceb.cnf,5,-,1456.5058804988862,288.4519930839538,1737733022.0,0.9426799498591677
calm32_ceb.cnf,3,approx,1715.794709300994,298.5950521469116,1696530155.6,0.9211142820406598
calm32_ceb.cnf,4,-,1752.8260876178738,300.03145766258257,1517572250.2,0.823950855853447
calm32_ceb.cnf,5,-,1457.88284673691,297.68698253631595,1736581426.8,0.942859723932411
ceb_v850.cnf,3,approx,858.3486389636989,299.20075211524966,1745805482.0,0.903135258814556
ceb_v850.cnf,4,-,866.9557199954988,300.2277086257936,1618617900.0,0.8373389310037537
ceb_v850.cnf,5,-,637.6241711616518,298.2553168296814,1798364733.6,0.9303250653458571
cerf.cnf,3,approx,2569.1695435523966,215.833547115326,2197660584.6,0.9226733241080188
cerf.cnf,4,-,2708.3616541385663,216.90686798095697,1968594216.2,0.826501317814586
cerf.cnf,5,-,2159.087370252608,215.02260928154,2197286012.6,0.9225160625205021
cerfpda.cnf,3,approx,2404.76328430176,253.5193832397462,2165802245.8,0.8781760103037568
cerfpda.cnf,4,-,2437.5395192623137,254.22772068977343,2046475812.2,0.8297922709361227
cerfpda.cnf,5,-,2011.727563333512,254.76972393989558,2281119880.2,0.9249342867306302
cma230.cnf,3,approx,914.945090675354,295.77205047607424,1843401985.0,0.908295080292844
cma230.cnf,4,-,960.5006741523748,298.87360606193545,1679249529.4,0.8274126308582084
cma230.cnf,5,-,691.9164029598238,296.4489623069764,1897629130.2,0.9350142927078645
cma28x.cnf,3,approx,790.7131092548371,304.5689770698548,1816181488.6,0.9056447788811978
cma28x.cnf,4,-,787.6945066928863,306.8094234943392,1652534016.2,0.8240414369869857
cma28x.cnf,5,-,595.7846120357516,304.50625143051155,1867780979.8,0.9313750322129989
cme555.cnf,3,approx,1381.151501750946,291.4924974918366,2006517863.8,0.8590637719938918
cme555.cnf,4,-,1396.1549352645882,290.75760192871064,1956658630.2,0.837717208348541
cme555.cnf,5,-,1099.24302663803,289.7190937995912,2149434456.4,0.9202515985936295
cq7708.cnf,3,approx,2158.8921308994322,298.7368944644928,1975135311.8,0.9130566254438733
cq7708.cnf,4,-,2163.1494006156945,298.84130101203925,1819280092.2,0.8410085789046698
cq7708.cnf,5,-,1749.537523508072,297.8279671192168,2010938541.0,0.9296075804280933
cq7750.cnf,3,approx,772.4145227909088,309.3859202384948,2037147495.8,0.8934353853648054
cq7750.cnf,4,-,767.3276315689088,309.68993201255796,1915190612.0,0.8399485388304289
cq7750.cnf,5,-,555.8286452293396,308.65010685920714,2155361027.4,0.9452805032947197
csb281.cnf,3,approx,2708.79865846634,209.23490476608262,1988693805.0,0.9018384236922108
csb281.cnf,4,-,2725.5923368930826,210.3705023288726,1815233126.0,0.8231769902786639
csb281.cnf,5,-,2265.242311763762,209.3491781711578,2037103400.8,0.9237913424663755
dreamcast.cnf,3,approx,1696.4168109893803,239.7450981616974,2038787111.4,0.9083573486392285
dreamcast.cnf,4,-,1674.5037378311158,239.78588800430322,1862144809.2,0.829656471835205
dreamcast.cnf,5,-,1402.627457952502,239.6608855724336,2114105549.2,0.9419145827815789
e7t.cnf,3,approx,2980.251231241228,206.3514808177948,2106282059.4,0.894348665697704
e7t.cnf,4,-,2852.815366077422,207.6611501216888,1915701198.0,0.8134261043816936
e7t.cnf,5,-,2378.87213792801,206.78487901687623,2196275613.2,0.9325608388505019
ea2468.cnf,3,approx,2195.7034434318557,325.0911145210268,2592408748.0,0.891245003819208
ea2468.cnf,4,-,2295.229079723356,324.4479852676394,2449624635.0,0.8421572095297527
ea2468.cnf,5,-,1784.4510931968682,325.0656554222108,2709552913.4,0.9315180326075371
eb40.cnf,3,approx,2568.212776803968,293.3286798000337,1997091090.0,0.9180884454358942
eb40.cnf,4,-,2557.0903468132024,297.2590004444122,1800133260.6,0.8275443994904114
eb40.cnf,5,-,2140.6303801536537,293.5835167407988,2035116325.6,0.9355691350319498
eb40a.cnf,3,approx,1179.185895347596,299.663854885101,2019819176.4,0.9271959914885702
eb40a.cnf,4,-,1164.5148874282818,301.45214557647694,1784381540.6,0.81911857806962
eb40a.cnf,5,-,936.7348772048952,299.9159309387206,2044110930.6,0.9383470971833929
eb42.cnf,3,approx,1054.4224230766304,303.148699426651,1985706479.8,0.9282927792680031
eb42.cnf,4,-,1041.6048501968385,304.7219267368318,1763493108.0,0.8244108256171729
eb42.cnf,5,-,816.4388219356539,304.7541061878204,2012186330.0,0.9406717758552701
eb55.cnf,3,approx,1142.137311029434,312.3085800647734,2119939891.6,0.9129520103607902
eb55.cnf,4,-,1184.520324993134,316.563765335083,1896985126.8,0.8169365518328352
eb55.cnf,5,-,891.5959388732912,314.258387041092,2166472792.8,0.9329914019807088
ebsa285.cnf,3,approx,1270.6721395492539,233.44120140075697,2026353358.0,0.895081590314108
ebsa285.cnf,4,-,1318.4832243442559,235.43770589828478,1875955131.6,0.8286476274837546
ebsa285.cnf,5,-,1028.064611816405,235.03478088378898,2099109859.0,0.927219620122022
ec555.cnf,3,approx,2000.9373933792099,303.1186531066894,2011631585.6,0.856829556613801
ec555.cnf,4,-,2001.5151439189922,301.91923880577104,1975512057.4,0.8414448909751003
ec555.cnf,5,-,1596.379295301438,302.970223379135,2166056319.4,0.9226048591787552
ecos-icse11.cnf,3,approx,1538.0633735656738,226.8831105232238,2041571763.6,0.9091732692250909
ecos-icse11.cnf,4,-,1569.2888747215302,228.22199211120625,1851087731.2,0.8243450042774484
ecos-icse11.cnf,5,-,1241.5111849308018,228.151452732086,2121513741.2,0.944773834641782
edb7xxx.cnf,3,approx,2677.5971663475043,239.63885850906382,2007514541.6,0.9064938722234782
edb7xxx.cnf,4,-,2611.2809176445,239.84106936454782,1827109675.6,0.8250319937864938
edb7xxx.cnf,5,-,2309.628318452834,240.29182548522923,2044830667.0,0.9233439813057579
edosk2674.cnf,3,approx,1007.9452485084532,291.9518340587614,1762162387.8,0.8972391941174431
edosk2674.cnf,4,-,1010.4670559883112,293.0258416175842,1626905499.2,0.8283705231217988
edosk2674.cnf,5,-,785.6350380420687,292.3537088394162,1830909555.6,0.9322431494065672
embtoolkit.cnf,3,approx,-1.0,-1.0,-1.0,-1.0
embtoolkit.cnf,4,-,205.82130560874938,391.0967422485352,10564179562.6,0.9562250116510473
embtoolkit.cnf,5,-,33.097938442230245,391.04251108169535,10590844707.0,0.9586386281428412
excalibur_arm9.cnf,3,approx,765.2009109973908,290.61669802665716,1910334467.4,0.8941530882478492
excalibur_arm9.cnf,4,-,823.3762659549714,292.018459701538,1752179556.6,0.8201269403001282
excalibur_arm9.cnf,5,-,581.5698591709138,291.5922477722168,1989918829.6,0.9314034255326161
fads.cnf,3,approx,780.5743032455441,295.03890852928157,1716238667.0,0.8956129890786311
fads.cnf,4,-,825.1395851135254,295.991154766083,1577042761.0,0.8229741050835022
fads.cnf,5,-,571.768359518051,295.61540040969857,1799522563.8,0.9390743917316483
financial.cnf,3,approx,132.1700308799744,292.61759443283063,275031426.2,0.826762513385409
financial.cnf,4,-,142.37638578414922,294.4585917949676,201581998.6,0.6059687146246198
financial.cnf,5,-,6.662132549285888,294.16976084709177,215239893.4,0.6470252425582322
flexanet.cnf,3,approx,2386.637994631976,205.9104026794434,2094234965.4,0.891217357885726
flexanet.cnf,4,-,2320.1684999465942,206.7960133552552,1959990304.0,0.8340885378536719
flexanet.cnf,5,-,2004.1648229599,205.6464510917662,2168869401.0,0.9229786003449834
frv400.cnf,3,approx,2931.8577454566944,296.1477682590484,1956977145.4,0.8840922981345329
frv400.cnf,4,-,2954.228690195084,299.77950048446684,1823655725.4,0.8238624477883416
frv400.cnf,5,-,2599.90748372078,297.1902862548826,2080150515.8,0.9397376225379791
gps4020.cnf,3,approx,991.390282583236,267.289935016632,1795192726.4,0.8849982921514565
gps4020.cnf,4,-,984.8644412517549,268.1185506820678,1673961682.8,0.8252335298705329
gps4020.cnf,5,-,741.8623281478882,266.8911819934844,1907615985.4,0.9404209722625897
grg.cnf,3,approx,3508.770858478546,234.33454942703239,2016258683.2,0.9134698914009147
grg.cnf,4,-,3477.265017604828,235.5601345062254,1830495674.8,0.8293096015912054
grg.cnf,5,-,3021.8876699447637,234.537401342392,2069651729.2,0.9376597140350705
h8300h_sim.cnf,3,approx,492.385322523117,289.08973302841207,1731859026.8,0.9232137917805947
h8300h_sim.cnf,4,-,496.65315222740173,290.7652567863462,1545162026.6,0.8236899605671608
h8300h_sim.cnf,5,-,316.08040642738337,288.21200547218325,1759369918.8,0.9378792088414254
h8max.cnf,3,approx,946.031519651413,278.187158679962,1832470403.0,0.9125743910787001
h8max.cnf,4,-,961.6593769550324,278.5741136074066,1653671486.0,0.8235321274002914
h8max.cnf,5,-,729.4899107933046,277.5255098342894,1871551278.0,0.9320367549169155
h8s_sim.cnf,3,approx,668.8441541194913,277.503871202469,1718616790.0,0.9138559756719007
h8s_sim.cnf,4,-,695.900066280365,278.9228654861452,1544961983.8,0.8215169020206906
h8s_sim.cnf,5,-,494.573275232315,277.6409635066986,1764464643.2,0.9382350780188224
hs7729pci.cnf,3,approx,3573.2380525588974,287.29887719154357,2338516189.0,0.9223254044456262
hs7729pci.cnf,4,-,3755.9605070114144,289.40718884468106,2117676406.8,0.8352248137405434
hs7729pci.cnf,5,-,3129.355797576904,288.7593178272248,2324485749.0,0.9167917111967105
innovator.cnf,3,approx,1538.8208875656142,267.2419867992402,1996294783.0,0.8721095110045297
innovator.cnf,4,-,1635.8728422641757,267.9169695854186,1898178327.8,0.8292459547328559
innovator.cnf,5,-,1285.132613277436,267.00078659057624,2126799194.6,0.929122202493595
integrator_arm7.cnf,3,approx,1299.422886037826,288.5967176914214,2017196235.6,0.8780229306449524
integrator_arm7.cnf,4,-,1326.9638666152962,289.2175299167632,1916485586.0,0.8341867097813699
integrator_arm7.cnf,5,-,1063.307969284058,288.0162993431092,2142807211.4,0.9326974908819159
integrator_arm9.cnf,3,approx,649.5349038124086,206.8872163772584,2090608675.6,0.8898727067957177
integrator_arm9.cnf,4,-,663.8023886203766,207.68821339607263,1959820536.6,0.8342024148720979
integrator_arm9.cnf,5,-,484.81945447921737,207.7731726169584,2188149736.0,0.9313912982255375
ipaq.cnf,3,approx,2023.654093790054,246.20442252159143,2053606776.0,0.9188233817823331
ipaq.cnf,4,-,1953.615012741088,246.2436239242552,1859888911.6,0.8321502633646233
ipaq.cnf,5,-,1621.9540755271921,246.50036587715175,2092446063.8,0.9362008301719043
iq80310.cnf,3,approx,3403.050859880446,287.5912481307984,2030500615.2,0.8789996759706448
iq80310.cnf,4,-,3509.741596984864,288.509297466278,1912113321.4,0.82775005205512
iq80310.cnf,5,-,3012.163490390778,287.5744159221648,2162676828.2,0.936218495570255
iq80321.cnf,3,approx,2299.0191622734083,286.83809614181513,2073007800.4,0.9029341388222398
iq80321.cnf,4,-,2288.662105703354,287.5320856571198,1903878965.4,0.8292671709742331
iq80321.cnf,5,-,1836.4600162506122,286.70968389511097,2157579660.2,0.9397708643677847
ixdp425.cnf,3,approx,3287.849330043792,287.1634025096892,2038866380.0,0.9086049070982174
ixdp425.cnf,4,-,3445.0036729335798,287.39599356651297,1852185389.8,0.8254119791939996
ixdp425.cnf,5,-,2762.6069181919097,287.4611943244936,2098078163.6,0.9349921768402384
jmr3904.cnf,3,approx,1768.377781152726,300.1925847530364,1750762815.8,0.8907215425700434
jmr3904.cnf,4,-,1756.7173521995537,299.6845543861388,1624129738.8,0.8262954486023748
jmr3904.cnf,5,-,1401.076351308824,299.6023936271668,1845494870.2,0.9389176093727535
jtst.cnf,3,approx,1487.989365386964,281.3547437667846,2003466748.2,0.919468133557405
jtst.cnf,4,-,1452.1608692646037,281.6000968933106,1781481461.2,0.8175905268047725
jtst.cnf,5,-,1200.673055791854,280.56602411270137,2044857486.0,0.938463938936118
linux.cnf,3,approx,1177.8003593921642,296.12257189750665,1947432601.4,0.920097327167397
linux.cnf,4,-,1181.281652641294,298.5901761054992,1749896900.4,0.826768258741831
linux.cnf,5,-,910.9525004863739,296.2897203922272,1974163059.8,0.932726582377625
lpcmt.cnf,3,approx,1843.46293106079,307.55398263931255,1937799370.0,0.872535169743726
lpcmt.cnf,4,-,1868.48302268982,308.2429956436158,1852527123.0,0.834139536190303
lpcmt.cnf,5,-,1454.418017196656,307.457194328308,2058374853.8,0.9268268326749434
m5272c3.cnf,3,approx,2708.3039893150317,332.55994853973397,2470624783.2,0.9175122278873052
m5272c3.cnf,4,-,2815.152030086516,333.62814874649064,2284993022.0,0.8485744385704447
m5272c3.cnf,5,-,2308.8736214160917,333.0817851066588,2534212795.4,0.9411268128041537
mac7100evb.cnf,3,approx,1947.307344245908,235.8113422870636,1960736940.6,0.9163952273850461
mac7100evb.cnf,4,-,1980.978130054474,236.0859028339384,1761912221.6,0.823469950258367
mac7100evb.cnf,5,-,1565.7672005653378,236.35981574058542,2009603274.2,0.9392340253714515
mace1.cnf,3,approx,1971.396367883682,239.14248881340018,1995121223.8,0.9310965839271181
mace1.cnf,4,-,1991.938998270034,240.60185832977282,1761446424.6,0.8220436578745476
mace1.cnf,5,-,1571.5847506999978,239.41972980499258,2003943135.6,0.9352136530268302
malta_mips32_4kc.cnf,3,approx,1846.47664847374,241.4488867759706,1976452637.0,0.9152183139112916
malta_mips32_4kc.cnf,4,-,1952.801466274262,245.321415710449,1778973121.6,0.8237732341087511
malta_mips32_4kc.cnf,5,-,1491.754665517808,243.01471705436697,2003759001.4,0.9278628287948605
malta_mips64_5kc.cnf,3,approx,1429.382846212388,310.6859142303468,1981158209.0,0.9171746119712164
malta_mips64_5kc.cnf,4,-,1459.681182527542,308.5170283794404,1787007710.4,0.8272928915671931
malta_mips64_5kc.cnf,5,-,1151.0750898838062,309.3180379867552,2008225783.2,0.9297055101857602
mb93091.cnf,3,approx,1285.34436674118,228.98705158233642,2048801843.8,0.9024894678234778
mb93091.cnf,4,-,1226.025448894502,229.979435777664,1893223012.2,0.833957580584026
mb93091.cnf,5,-,993.9094475746158,231.13917150497463,2160336196.4,0.9516199285493986
mb93093.cnf,3,approx,1458.7209734439857,248.398533821106,1932756191.4,0.8926004550185678
mb93093.cnf,4,-,1460.48873243332,250.01708970069882,1813522732.8,0.8375351343778377
mb93093.cnf,5,-,1174.9653944969161,249.5762796401976,2041631855.0,0.9428822584360045
mbx.cnf,3,approx,1742.262046670914,317.1672692775724,2264586499.4,0.8927978428103011
mbx.cnf,4,-,1731.683775615694,318.27675523757927,2076601069.4,0.8186858641209314
mbx.cnf,5,-,1384.0590073108663,318.9381901264192,2331316269.0,0.9191056011431765
mcb2100.cnf,3,approx,1825.9206454277041,213.60774874687178,1943990609.4,0.8751163160347953
mcb2100.cnf,4,-,1848.4093095302578,214.30562181472777,1851341566.4,0.8334089699178644
mcb2100.cnf,5,-,1468.504907798768,213.78021140098582,2058931040.8,0.9268584625265749
moab.cnf,3,approx,1594.2368592262242,304.3750349521638,2126915680.0,0.8761921629277472
moab.cnf,4,-,1619.9618718147299,306.0615106582642,2030267560.2,0.8363775497172872
moab.cnf,5,-,1330.1826006889341,304.7725716114044,2265004536.2,0.9330784676965832
mpc50.cnf,3,approx,961.010913991929,245.87071166038518,1853281204.8,0.9119848741466416
mpc50.cnf,4,-,972.6108841896057,247.3538286209106,1671588809.0,0.8225754977994905
mpc50.cnf,5,-,722.290718984604,246.36581263542197,1912857756.6,0.9413020193023207
nano.cnf,3,approx,1522.346077013016,285.53381218910215,2107206272.2,0.8893952206980735
nano.cnf,4,-,1526.7430394172661,286.34817724227895,1977097830.4,0.8344799388692188
nano.cnf,5,-,1228.138259649276,286.0140819549562,2182570629.2,0.9212044933882136
npwr.cnf,3,approx,2094.853062963486,284.85108904838563,2066872254.8,0.8935280982300249
npwr.cnf,4,-,2145.821171712876,285.8529554843902,1915493251.8,0.8280855473667952
npwr.cnf,5,-,1775.5221676826477,285.3608798503874,2184093023.8,0.9442037268540908
ocelot.cnf,3,approx,2416.44981570244,268.77757196426376,2092700715.0,0.896162965343734
ocelot.cnf,4,-,2460.958266735074,272.0706090450286,1910899712.6,0.8183098235898989
ocelot.cnf,5,-,1960.8698085784902,270.277459669113,2177725113.0,0.9325731964351143
olpce2294.cnf,3,approx,2249.141994333264,311.8753963470458,2174270906.8,0.9019340238036048
olpce2294.cnf,4,-,2332.6740558624283,315.8321830272672,1977923230.6,0.8204848128953877
olpce2294.cnf,5,-,1856.3596502780917,329.4743742465972,2209874457.4,0.9167031372355711
olpch2294.cnf,3,approx,937.2001626491549,211.04944295883178,2003334575.6,0.8753854441779312
olpch2294.cnf,4,-,956.6891506671916,211.75815076828,1901374622.8,0.8308325973108734
olpch2294.cnf,5,-,710.8721638679506,210.05777726173423,2121743083.2,0.9271257202567925
olpcl2294.cnf,3,approx,1867.659681367874,272.59011797904975,2103566571.6,0.8791049133153678
olpcl2294.cnf,4,-,1857.0247534751882,273.426876926422,1972413291.6,0.8242944336271828
olpcl2294.cnf,5,-,1492.230066728592,272.9313242912292,2210466645.2,0.923779696231344
p2106.cnf,3,approx,1836.59315214157,299.02953267097485,1945395713.4,0.8759555840965032
p2106.cnf,4,-,1844.868338012696,301.0487738609314,1854107865.0,0.8348512987239503
p2106.cnf,5,-,1527.095294904708,298.89549608230584,2053632628.0,0.924691545164056
pati.cnf,3,approx,2679.224084186552,208.99371848106384,2005815816.4,0.8984946113396498
pati.cnf,4,-,2725.064197206496,212.7736223697662,1875323605.8,0.8400413141389471
pati.cnf,5,-,2330.007773971556,210.4175490856172,2064045976.0,0.9245785040830772
pc_i82544.cnf,3,approx,1859.9411853790284,293.9052001953124,2122539155.8,0.9118067920959746
pc_i82544.cnf,4,-,1841.138545179368,295.24257740974446,1921372705.8,0.8253890998943433
pc_i82544.cnf,5,-,1438.410772085192,294.5363363265992,2165039109.6,0.930064050829088
pc_i82559.cnf,3,approx,1884.3147090435039,266.0020298480986,2107443051.8,0.908185409756198
pc_i82559.cnf,4,-,1866.8867738246918,266.97950572967545,1914776593.2,0.8251573694490275
pc_i82559.cnf,5,-,1536.1640441417699,265.294279241562,2146629958.4,0.9250726878239028
pc_rltk8139.cnf,3,approx,2713.04278359413,259.1787159442902,2119653012.0,0.9022354997712781
pc_rltk8139.cnf,4,-,2654.535384321214,260.1852390289306,1948732023.0,0.8294825618806039
pc_rltk8139.cnf,5,-,2186.501075601576,271.1133447647094,2174826355.0,0.925720168447633
pc_usb_d12.cnf,3,approx,2615.295588970182,250.40296854972857,2223174787.8,0.9158465209532503
pc_usb_d12.cnf,4,-,2710.0969717502603,251.5895654678346,2024265049.8,0.8339047894570534
pc_usb_d12.cnf,5,-,2117.8569836139663,250.99730997085558,2282345539.4,0.940222169369395
pc_vmWare.cnf,3,approx,4052.083243942262,292.011362028122,2053252274.8,0.8908707732390664
pc_vmWare.cnf,4,-,4216.983876752853,292.8924416542052,1910839164.0,0.8290801790218338
pc_vmWare.cnf,5,-,3237.9200225830077,291.490428161621,2164587225.2,0.9391770893058744
phycore.cnf,3,approx,1164.23407793045,297.6618310451508,2119358799.8,0.8949205466543437
phycore.cnf,4,-,1155.085260915756,298.8271616935728,1931461529.4,0.8155790364027075
phycore.cnf,5,-,895.6731564044952,297.5696840286254,2150861417.6,0.908222843530776
phycore229x.cnf,3,approx,4348.465989494324,328.61621618270885,2468604913.0,0.8843895953727972
phycore229x.cnf,4,-,4282.114119291304,329.455394411087,2279420234.4,0.8166132734199827
phycore229x.cnf,5,-,3631.710397291184,328.2341881752016,2577938915.6,0.9235590282013145
picasso.cnf,3,approx,2473.8587142467522,298.1260457038878,2030375276.8,0.9131415959209577
picasso.cnf,4,-,2465.600787639618,299.1811554431916,1843711696.4,0.8291914603699494
picasso.cnf,5,-,2101.9013945102697,298.2514369010924,2090708030.2,0.9402756668267118
pid.cnf,3,approx,2722.443997621534,301.67150568962063,1902650058.6,0.9045406251224659
pid.cnf,4,-,2596.8411997795097,302.1726452350616,1743046598.0,0.8286633962172927
pid.cnf,5,-,2242.594553613662,301.2669194698334,1970097370.8,0.9366058142330212
prpmc1100.cnf,3,approx,1176.135606575014,305.85711760520957,1903134105.0,0.9152648091857264
prpmc1100.cnf,4,-,1229.8825417041778,306.99398522377,1711438385.8,0.8230735414267428
prpmc1100.cnf,5,-,933.0289294719696,307.18086228370663,1965805180.8,0.9454048976234517
psim.cnf,3,approx,1625.233556842802,299.8749927043914,1694331264.0,0.8969415542386555
psim.cnf,4,-,1596.772826576234,300.9112669467926,1557794014.2,0.8246617494276618
psim.cnf,5,-,1351.3697516441339,300.9932221889496,1763651507.8,0.9336381604662873
rattler.cnf,3,approx,4067.0058442115783,290.8542632102966,2306821620.0,0.8613768721709703
rattler.cnf,4,-,4088.726167631151,291.3392292499542,2251060565.6,0.840555460488507
rattler.cnf,5,-,3502.76870532036,290.7634396553038,2483669141.6,0.9274124787763028
ref4955.cnf,3,approx,4858.179378223421,303.6522818565368,1846072715.4,0.8939081669943256
ref4955.cnf,4,-,4876.192656755448,304.5837648391726,1723728695.8,0.8346665578252864
ref4955.cnf,5,-,4293.89585671425,303.6702004909514,1932340586.0,0.9356809278586453
refidt334.cnf,3,approx,2398.573409605026,288.416410970688,2147239446.4,0.9034931000247323
refidt334.cnf,4,-,2384.271180915834,289.75780472755423,1939925412.2,0.8162616551330014
refidt334.cnf,5,-,1917.2693473339077,287.1561869621276,2220975318.6,0.9345189140617729
sa1100mm.cnf,3,approx,777.2484805107116,317.30663776397694,1882469750.2,0.9073859247801005
sa1100mm.cnf,4,-,795.1362808227539,316.29787254333525,1711064489.8,0.82476535639981
sa1100mm.cnf,5,-,611.7450884819033,315.2766651153564,1938243281.0,0.9342698185679463
sam7ex256.cnf,3,approx,1442.4558067798619,264.07108755111676,2379013006.4,0.8893781272442564
sam7ex256.cnf,4,-,1437.4184882164,266.52391982078564,2187859598.0,0.8179167018876925
sam7ex256.cnf,5,-,1182.829336738584,262.8239941120146,2512674798.8,0.9393466958435133
