Benchmark,Strategy,Preprocessing,Sampling time,Approx Coverage time,Approx n combinations,Approx coverage
ref4955.cnf,4,-,5674.7858215332035,760.9189377784729,360320336562471.6,0.7165005456017627
ref4955.cnf,5,-,4293.895856714249,758.7016405105591,396516936619420.4,0.7884778420739981
refidt334.cnf,3,approx,3026.9466908454897,732.8918276786804,538054939204694.0,0.8510575938598681
refidt334.cnf,4,-,3174.6802575588226,715.3299270629883,459355304873353.8,0.7265760278497451
refidt334.cnf,5,-,1917.2693473339082,698.6192201137543,501079628227549.8,0.7925726383292264
sa1100mm.cnf,3,approx,1600.9401869773865,820.812373304367,428376777683693.8,0.846280553170522
sa1100mm.cnf,4,-,1480.2153070926665,804.8496676445008,374872164642012.6,0.7405794137041746
sa1100mm.cnf,5,-,611.745088481903,785.5000203132629,400191711650440.0,0.7905994926733959
sam7ex256.cnf,3,approx,-1.0,-1.0,-1.0,-1.0
sam7ex256.cnf,4,-,2313.592418718338,693.1225816249847,563202782534962.4,0.7333284849524967
sam7ex256.cnf,5,-,1182.8293367385863,674.4775893688202,627415799847244.4,0.8169382187110849
se7751.cnf,3,approx,3563.4671877861024,789.8539917945861,561877659560429.4,0.8196066630549858
se7751.cnf,4,-,3473.819718885422,774.5158972263337,488659434279965.4,0.7128037954274017
se7751.cnf,5,-,2217.512186384201,767.7373789787292,527472210170615.0,0.7694196960427118
sh4_202_md.cnf,3,approx,2419.469486284256,683.1384615898132,513696970675404.0,0.8616038232292913
sh4_202_md.cnf,4,-,2346.3679294109343,687.7849125862122,433697308192963.4,0.7274235204696744
sh4_202_md.cnf,5,-,1295.6153715610503,679.2777709484101,478781115748934.6,0.8030408263394875
sh7708.cnf,3,approx,4516.44816904068,702.5523834705352,482679806404674.2,0.8415906572304508
sh7708.cnf,4,-,4369.347895431519,700.1500369071961,425895779027975.0,0.7425831862610057
sh7708.cnf,5,-,2974.042020988464,694.2379436969757,450435320103430.8,0.7853698291405957
skmb91302.cnf,3,approx,2232.5175557613375,726.0940661430359,443368587995817.6,0.8814019272453344
skmb91302.cnf,4,-,2223.9009969234467,733.4102013111115,354070011643667.2,0.7038793434898236
skmb91302.cnf,5,-,1160.0812858581544,717.9354713916779,418464956042469.8,0.8318943396683445
sleb.cnf,3,approx,1505.165040254593,809.1252495765686,386656007673712.2,0.8680323119726354
sleb.cnf,4,-,1442.7018629550935,802.0783098697663,323204747266206.8,0.7255859431693266
sleb.cnf,5,-,581.4939771175384,794.092232465744,350838999205587.8,0.7876240936816999
smdk2410.cnf,3,approx,3769.160727214813,746.7436417102814,503024642848276.2,0.8340897858372409
smdk2410.cnf,4,-,3959.035294008255,740.6921097278595,429360548669598.0,0.7119437450598303
smdk2410.cnf,5,-,2548.9738780021667,733.6682466030121,494088731688278.0,0.8192727140860432
snds.cnf,3,approx,1973.9590157985688,654.014264535904,419365039393199.4,0.8298292769908299
snds.cnf,4,-,1974.5016557216645,648.8492318153382,374939118289011.4,0.7419203515284615
snds.cnf,5,-,1006.9041221141815,643.4673348903656,415451081809607.8,0.8220844335092078
sparc_erc32.cnf,3,approx,1740.9923786640168,735.1058154582977,348737123893834.6,0.8575182602040469
sparc_erc32.cnf,4,-,1763.9711171150207,750.7888436317444,280979872115528.4,0.6909082933258749
sparc_erc32.cnf,5,-,781.1823810577392,726.5575949668885,329164032911157.2,0.8093895071224259
sparc_leon.cnf,3,approx,1788.2251595020293,745.6521557807922,337936666160762.4,0.8309607500047859
sparc_leon.cnf,4,-,1758.3306643486023,750.6512768745422,284336047411094.6,0.6991608750076288
sparc_leon.cnf,5,-,773.6519353866577,731.986412858963,329233817987419.2,0.8095611033566215
sparclite_sim.cnf,3,approx,1726.5941316604615,779.0567944526672,355116778191160.8,0.8726155441419328
sparclite_sim.cnf,4,-,1740.9499440193176,794.5539882659912,285692799126323.4,0.702022525201131
sparclite_sim.cnf,5,-,772.6994547367096,754.5944146156311,329465082484333.2,0.8095825651838752
stb.cnf,3,approx,2257.5283995628356,747.2439670085907,480662938476910.8,0.8301170584065651
stb.cnf,4,-,2150.5290842056274,729.4111870288849,407887308717508.8,0.7044317041518975
stb.cnf,5,-,1096.2015093803407,722.4143328666687,454970054946486.8,0.7857447983653791
stdeval1.cnf,3,approx,1592.4481736183166,805.1946200847626,384471904689079.4,0.855212865289548
stdeval1.cnf,4,-,1571.3428324222564,803.1436151981354,331908493197545.6,0.7382916931497492
stdeval1.cnf,5,-,683.623120355606,811.7140191078186,356601188580155.4,0.7932177111820977
stm3210e_eval.cnf,3,approx,1455.7831695079803,758.282543182373,533032834857755.4,0.8520044625204444
stm3210e_eval.cnf,4,-,1462.266088628769,753.618546962738,477987646141488.4,0.7640197393296958
stm3210e_eval.cnf,5,-,483.7002655982971,761.7401196479798,491177937689247.0,0.7851032196065443
toybox.cnf,3,approx,574.6451930522919,631.0032591342926,1491576053464.2,1.0055290990568753
toybox.cnf,4,-,560.3568577766418,631.672571849823,1482277917027.0,0.9992608657120915
toybox.cnf,5,-,1.2184106349945067,635.6537053108216,1487243967169.8,1.002608672157739
ts1000.cnf,3,approx,2096.293471479416,685.8764429092407,594764402154471.4,0.8328484566014394
ts1000.cnf,4,-,2137.321667098999,683.5162630558013,510365957427152.8,0.7146653337109521
ts1000.cnf,5,-,1037.5240049362183,678.0741991996765,546132588898893.0,0.7647493395982693
ts6.cnf,3,approx,1960.7833760261535,738.322233581543,481493558939415.2,0.8449895625531874
ts6.cnf,4,-,1968.9210679531097,739.586789226532,416468497606295.0,0.7308748519599744
ts6.cnf,5,-,914.482397890091,736.3563545703888,448770259876239.0,0.7875623225676787
tx39_sim.cnf,3,approx,1539.1133618831634,837.5709228038788,362148668574608.2,0.8566249553256859
tx39_sim.cnf,4,-,1497.8054685592651,864.8332860946655,307791541966980.8,0.7280488339908684
tx39_sim.cnf,5,-,616.832780456543,812.0029507160186,339764571378132.4,0.8036777048597173
uClinux.cnf,3,approx,-1.0,-1.0,-1.0,-1.0
uClinux.cnf,4,-,1939.4963240623474,733.779472064972,737951038715836.6,0.9910115317532409
uClinux.cnf,5,-,4.77181043624878,735.8839013099671,740198860723405.4,0.9940301839590917
uE250.cnf,3,approx,2440.876577091217,606.089717054367,492714738087762.0,0.86364046018069
uE250.cnf,4,-,2477.6811285972594,619.0275038719177,422822225759166.6,0.7411314365112964
uE250.cnf,5,-,1339.0918658733367,598.2035243034363,457803675671144.6,0.802447636666014
vads.cnf,3,approx,3891.8474437236787,746.9429151535035,477069064961622.4,0.8376289323597692
vads.cnf,4,-,3987.560340213776,725.1948550224304,417210840322687.8,0.7325309822311115
vads.cnf,5,-,2648.371393442154,707.8324485778809,451389262498085.4,0.7925408159830081
viper.cnf,3,approx,1846.299359226227,804.9452017307282,611234328802210.6,0.8435726609823103
viper.cnf,4,-,1786.0339948654175,805.16943192482,511222647932091.0,0.7055452044318116
viper.cnf,5,-,764.7146298885345,795.645973443985,559716156007228.0,0.7724717426180328
vrc4373.cnf,3,approx,2108.4443928718565,761.9997560501099,457421450965724.2,0.808988597239886
vrc4373.cnf,4,-,2172.994661474228,778.1144699573517,377155536139391.4,0.6670315252564019
vrc4373.cnf,5,-,1057.7748388290406,748.2242731571198,449928794326423.8,0.795737199056809
vrc4375.cnf,3,approx,3170.811170530319,579.6980495929718,495813613249719.6,0.8156271387158249
vrc4375.cnf,4,-,3293.820780658722,600.5535381793976,396333612818651.2,0.6519797802271515
vrc4375.cnf,5,-,2016.1705981731416,577.8958143234253,477898480972068.0,0.7861562494766925
